District ID,City ID,Name
1945,154,TANJUNG PINANG KOTA
1946,154,TANJUNG PINANG BARAT
1947,155,KEPULAUAN SERIBU SELATAN
1948,155,KEPULAUAN SERIBU UTARA
1949,156,JAGAKARSA
1950,156,PASAR MINGGU
1951,156,CILANDAK
1952,156,PESANGGRAHAN
1953,156,KEBAYORAN LAMA
1954,156,KEBAYORAN BARU
1955,156,MAMPANG PRAPATAN
1956,156,PANCORAN
1957,156,TEBET
1958,156,SETIABUDI
1959,157,PASAR REBO
1960,157,CIRACAS
1961,157,CIPAYUNG
1962,157,MAKASAR
1963,157,KRAMATJATI
1964,157,JATINEGARA
1965,157,DUREN SAWIT
1966,157,CAKUNG
1967,157,PULOGADUNG
1968,157,MATRAMAN
1969,158,TANAH ABANG
1970,158,MENTENG
1971,158,SENEN
1972,158,JOHAR BARU
1973,158,CEMPAKA PUTIH
1974,158,KEMAYORAN
1975,158,SAWAH BESAR
1976,158,GAMBIR
1977,159,KEMBANGAN
1978,159,KEBON JERUK
1979,159,PAL MERAH
1980,159,GROGOL PETAMBURAN
1981,159,TAMBORA
1982,159,TAMAN SARI
1983,159,CENGKARENG
1984,159,KALIDERES
1985,160,PENJARINGAN
1986,160,PADEMANGAN
1987,160,TANJUNG PRIOK
1988,160,KOJA
1989,160,KELAPA GADING
1990,160,CILINCING
1991,161,NANGGUNG
1992,161,LEUWILIANG
1993,161,LEUWISADENG
1994,161,PAMIJAHAN
1995,161,CIBUNGBULANG
1996,161,CIAMPEA
1997,161,TENJOLAYA
1998,161,DRAMAGA
1999,161,CIOMAS
2000,161,TAMANSARI
2001,161,CIJERUK
2002,161,CIGOMBONG
2003,161,CARINGIN
2004,161,CIAWI
2005,161,CISARUA
2006,161,MEGAMENDUNG
2007,161,SUKARAJA
2008,161,BABAKAN MADANG
2009,161,SUKAMAKMUR
2010,161,CARIU
2011,161,TANJUNGSARI
2012,161,JONGGOL
2013,161,CILEUNGSI
2014,161,KLAPANUNGGAL
2015,161,GUNUNG PUTRI
2016,161,CITEUREUP
2017,161,CIBINONG
2018,161,BOJONG GEDE
2019,161,TAJURHALANG
2020,161,KEMANG
2021,161,RANCA BUNGUR
2022,161,PARUNG
2023,161,CISEENG
2024,161,GUNUNG SINDUR
2025,161,RUMPIN
2026,161,CIGUDEG
2027,161,SUKAJAYA
2028,161,JASINGA
2029,161,TENJO
2030,161,PARUNG PANJANG
2031,162,CIEMAS
2032,162,CIRACAP
2033,162,WALURAN
2034,162,SURADE
2035,162,CIBITUNG
2036,162,JAMPANGKULON
2037,162,CIMANGGU
2038,162,KALIBUNDER
2039,162,TEGALBULEUD
2040,162,CIDOLOG
2041,162,SAGARANTEN
2042,162,CIDADAP
2043,162,CURUGKEMBAR
2044,162,PABUARAN
2045,162,LENGKONG
2046,162,PALABUHANRATU
2047,162,SIMPENAN
2048,162,WARUNGKIARA
2049,162,BANTARGADUNG
2050,162,JAMPANGTENGAH
2051,162,PURABAYA
2052,162,CIKEMBAR
2053,162,NYALINDUNG
2054,162,GEGERBITUNG
2055,162,SUKARAJA
2056,162,KEBONPEDES
2057,162,CIREUNGHAS
2058,162,SUKALARANG
2059,162,SUKABUMI
2060,162,KADUDAMPIT
2061,162,CISAAT
2062,162,GUNUNGGURUH
2063,162,CIBADAK
2064,162,CICANTAYAN
2065,162,CARINGIN
2066,162,NAGRAK
2067,162,CIAMBAR
2068,162,CICURUG
2069,162,CIDAHU
2070,162,PARAKANSALAK
2071,162,PARUNGKUDA
2072,162,BOJONGGENTENG
2073,162,KALAPANUNGGAL
2074,162,CIKIDANG
2075,162,CISOLOK
2076,162,CIKAKAK
2077,162,KABANDUNGAN
2078,163,AGRABINTA
2079,163,LELES
2080,163,SINDANGBARANG
2081,163,CIDAUN
2082,163,NARINGGUL
2083,163,CIBINONG
2084,163,CIKADU
2085,163,TANGGEUNG
2086,163,PASIRKUDA
2087,163,KADUPANDAK
2088,163,CIJATI
2089,163,TAKOKAK
2090,163,SUKANAGARA
2091,163,PAGELARAN
2092,163,CAMPAKA
2093,163,CAMPAKAMULYA
2094,163,CIBEBER
2095,163,WARUNGKONDANG
2096,163,GEKBRONG
2097,163,CILAKU
2098,163,SUKALUYU
2099,163,BOJONGPICUNG
2100,163,HAURWANGI
2101,163,CIRANJANG
2102,163,MANDE
2103,163,KARANGTENGAH
2104,163,CIANJUR
2105,163,CUGENANG
2106,163,PACET
2107,163,CIPANAS
2108,163,SUKARESMI
2109,163,CIKALONGKULON
2110,164,CIWIDEY
2111,164,RANCABALI
2112,164,PASIRJAMBU
2113,164,CIMAUNG
2114,164,PANGALENGAN
2115,164,KERTASARI
2116,164,PACET
2117,164,IBUN
2118,164,PASEH
2119,164,CIKANCUNG
2120,164,CICALENGKA
2121,164,NAGREG
2122,164,RANCAEKEK
2123,164,MAJALAYA
2124,164,SOLOKANJERUK
2125,164,CIPARAY
2126,164,BALEENDAH
2127,164,ARJASARI
2128,164,BANJARAN
2129,164,CANGKUANG
2130,164,PAMEUNGPEUK
2131,164,KATAPANG
2132,164,SOREANG
2133,164,KUTAWARINGIN
2134,164,MARGAASIH
2135,164,MARGAHAYU
2136,164,DAYEUHKOLOT
2137,164,BOJONGSOANG
2138,164,CILEUNYI
2139,164,CILENGKRANG
2140,164,CIMENYAN
2141,165,CISEWU
2142,165,CARINGIN
2143,165,TALEGONG
2144,165,BUNGBULANG
2145,165,MEKARMUKTI
2146,165,PAMULIHAN
2147,165,PAKENJENG
2148,165,CIKELET
2149,165,PAMEUNGPEUK
2150,165,CIBALONG
2151,165,CISOMPET
2152,165,PEUNDEUY
2153,165,SINGAJAYA
2154,165,CIHURIP
2155,165,CIKAJANG
2156,165,BANJARWANGI
2157,165,CILAWU
2158,165,BAYONGBONG
2159,165,CIGEDUG
2160,165,CISURUPAN
2161,165,SUKARESMI
2162,165,SAMARANG
2163,165,PASIRWANGI
2164,165,TAROGONG KIDUL
2165,165,TAROGONG KALER
2166,165,GARUT KOTA
2167,165,KARANGPAWITAN
2168,165,WANARAJA
2169,165,SUCINARAJA
2170,165,PANGATIKAN
2171,165,SUKAWENING
2172,165,KARANGTENGAH
2173,165,BANYURESMI
2174,165,LELES
2175,165,LEUWIGOONG
2176,165,CIBATU
2177,165,KERSAMANAH
2178,165,CIBIUK
2179,165,KADUNGORA
2180,165,BL. LIMBANGAN
2181,165,SELAAWI
2182,165,MALANGBONG
2183,166,CIPATUJAH
2184,166,KARANGNUNGGAL
2185,166,CIKALONG
2186,166,PANCATENGAH
2187,166,CIKATOMAS
2188,166,CIBALONG
2189,166,PARUNGPONTENG
2190,166,BANTARKALONG
2191,166,BOJONGASIH
2192,166,CULAMEGA
2193,166,BOJONGGAMBIR
2194,166,SODONGHILIR
2195,166,TARAJU
2196,166,SALAWU
2197,166,PUSPAHIANG
2198,166,TANJUNGJAYA
2199,166,SUKARAJA
2200,166,SALOPA
2201,166,JATIWARAS
2202,166,CINEAM
2203,166,KARANG JAYA
2204,166,MANONJAYA
2205,166,GUNUNG TANJUNG
2206,166,SINGAPARNA
2207,166,SUKARAME
2208,166,MANGUNREJA
2209,166,CIGALONTANG
2210,166,LEUWISARI
2211,166,SARIWANGI
2212,166,PADAKEMBANG
2213,166,SUKARATU
2214,166,CISAYONG
2215,166,SUKAHENING
2216,166,RAJAPOLAH
2217,166,JAMANIS
2218,166,CIAWI
2219,166,KADIPATEN
2220,166,PAGERAGEUNG
2221,166,SUKARESIK
2222,167,BANJARSARI
2223,167,BANJARANYAR
2224,167,LAKBOK
2225,167,PURWADADI
2226,167,PAMARICAN
2227,167,CIDOLOG
2228,167,CIMARAGAS
2229,167,CIJEUNGJING
2230,167,CISAGA
2231,167,TAMBAKSARI
2232,167,RANCAH
2233,167,RAJADESA
2234,167,SUKADANA
2235,167,CIAMIS
2236,167,BAREGBEG
2237,167,CIKONENG
2238,167,SINDANGKASIH
2239,167,CIHAURBEUTI
2240,167,SADANANYA
2241,167,CIPAKU
2242,167,JATINAGARA
2243,167,PANAWANGAN
2244,167,KAWALI
2245,167,LUMBUNG
2246,167,PANJALU
2247,167,SUKAMANTRI
2248,167,PANUMBANGAN
2249,168,DARMA
2250,168,KADUGEDE
2251,168,NUSAHERANG
2252,168,CINIRU
2253,168,HANTARA
2254,168,SELAJAMBE
2255,168,SUBANG
2256,168,CILEBAK
2257,168,CIWARU
2258,168,KARANG KANCANA
2259,168,CIBINGBIN
2260,168,CIBEUREUM
2261,168,LURAGUNG
2262,168,CIMAHI
2263,168,CIDAHU
2264,168,KALIMANGGIS
2265,168,CIAWIGEBANG
2266,168,CIPICUNG
2267,168,LEBAKWANGI
2268,168,MALEBER
2269,168,GARAWANGI
2270,168,SINDANGAGUNG
2271,168,KUNINGAN
2272,168,CIGUGUR
2273,168,KRAMATMULYA
2274,168,JALAKSANA
2275,168,JAPARA
2276,168,CILIMUS
2277,168,CIGANDAMEKAR
2278,168,MANDIRANCAN
2279,168,PANCALANG
2280,168,PASAWAHAN
2281,169,WALED
2282,169,PASALEMAN
2283,169,CILEDUG
2284,169,PABUARAN
2285,169,LOSARI
2286,169,PABEDILAN
2287,169,BABAKAN
2288,169,GEBANG
2289,169,KARANGSEMBUNG
2290,169,KARANGWARENG
2291,169,LEMAHABANG
2292,169,SUSUKAN LEBAK
2293,169,SEDONG
2294,169,ASTANAJAPURA
2295,169,PANGENAN
2296,169,MUNDU
2297,169,BEBER
2298,169,GREGED
2299,169,TALUN
2300,169,SUMBER
2301,169,DUKUPUNTANG
2302,169,PALIMANAN
2303,169,PLUMBON
2304,169,DEPOK
2305,169,WERU
2306,169,PLERED
2307,169,TENGAH TANI
2308,169,KEDAWUNG
2309,169,GUNUNG JATI
2310,169,KAPETAKAN
2311,169,SURANENGGALA
2312,169,KLANGENAN
2313,169,JAMBLANG
2314,169,ARJAWINANGUN
2315,169,PANGURAGAN
2316,169,CIWARINGIN
2317,169,GEMPOL
2318,169,SUSUKAN
2319,169,GEGESIK
2320,169,KALIWEDI
2321,170,LEMAHSUGIH
2322,170,BANTARUJEG
2323,170,MALAUSMA
2324,170,CIKIJING
2325,170,CINGAMBUL
2326,170,TALAGA
2327,170,BANJARAN
2328,170,ARGAPURA
2329,170,MAJA
2330,170,MAJALENGKA
2331,170,CIGASONG
2332,170,SUKAHAJI
2333,170,SINDANG
2334,170,RAJAGALUH
2335,170,SINDANGWANGI
2336,170,LEUWIMUNDING
2337,170,PALASAH
2338,170,JATIWANGI
2339,170,DAWUAN
2340,170,KASOKANDEL
2341,170,PANYINGKIRAN
2342,170,KADIPATEN
2343,170,KERTAJATI
2344,170,JATITUJUH
2345,170,LIGUNG
2346,170,SUMBERJAYA
2347,171,JATINANGOR
2348,171,CIMANGGUNG
2349,171,TANJUNGSARI
2350,171,SUKASARI
2351,171,PAMULIHAN
2352,171,RANCAKALONG
2353,171,SUMEDANG SELATAN
2354,171,SUMEDANG UTARA
2355,171,GANEAS
2356,171,SITURAJA
2357,171,CISITU
2358,171,DARMARAJA
2359,171,CIBUGEL
2360,171,WADO
2361,171,JATINUNGGAL
2362,171,JATIGEDE
2363,171,TOMO
2364,171,UJUNGJAYA
2365,171,CONGGEANG
2366,171,PASEH
2367,171,CIMALAKA
2368,171,CISARUA
2369,171,TANJUNGKERTA
2370,171,TANJUNGMEDAR
2371,171,BUAHDUA
2372,171,SURIAN
2373,172,HAURGEULIS
2374,172,GANTAR
2375,172,KROYA
2376,172,GABUSWETAN
2377,172,CIKEDUNG
2378,172,TRISI
2379,172,LELEA
2380,172,BANGODUA
2381,172,TUKDANA
2382,172,WIDASARI
2383,172,KERTASEMAYA
2384,172,SUKAGUMIWANG
2385,172,KRANGKENG
2386,172,KARANGAMPEL
2387,172,KEDOKAN BUNDER
2388,172,JUNTINYUAT
2389,172,SLIYEG
2390,172,JATIBARANG
2391,172,BALONGAN
2392,172,INDRAMAYU
2393,172,SINDANG
2394,172,CANTIGI
2395,172,PASEKAN
2396,172,LOHBENER
2397,172,ARAHAN
2398,172,LOSARANG
2399,172,KANDANGHAUR
2400,172,BONGAS
2401,172,ANJATAN
2402,172,SUKRA
2403,172,PATROL
2404,173,SAGALAHERANG
2405,173,SERANGPANJANG
2406,173,JALANCAGAK
2407,173,CIATER
2408,173,CISALAK
2409,173,KASOMALANG
2410,173,TANJUNGSIANG
2411,173,CIJAMBE
2412,173,CIBOGO
2413,173,SUBANG
2414,173,KALIJATI
2415,173,DAWUAN
2416,173,CIPEUNDEUY
2417,173,PABUARAN
2418,173,PATOKBEUSI
2419,173,PURWADADI
2420,173,CIKAUM
2421,173,PAGADEN
2422,173,PAGADEN BARAT
2423,173,CIPUNAGARA
2424,173,COMPRENG
2425,173,BINONG
2426,173,TAMBAKDAHAN
2427,173,CIASEM
2428,173,PAMANUKAN
2429,173,SUKASARI
2430,173,PUSAKANAGARA
2431,173,PUSAKAJAYA
2432,173,LEGONKULON
2433,173,BLANAKAN
2434,174,JATILUHUR
2435,174,SUKASARI
2436,174,MANIIS
2437,174,TEGALWARU
2438,174,PLERED
2439,174,SUKATANI
2440,174,DARANGDAN
2441,174,BOJONG
2442,174,WANAYASA
2443,174,KIARAPEDES
2444,174,PASAWAHAN
2445,174,PONDOKSALAM
2446,174,PURWAKARTA
2447,174,BABAKANCIKAO
2448,174,CAMPAKA
2449,174,CIBATU
2450,174,BUNGURSARI
2451,175,PANGKALAN
2452,175,TEGALWARU
2453,175,CIAMPEL
2454,175,TELUKJAMBE TIMUR
2455,175,TELUKJAMBE BARAT
2456,175,KLARI
2457,175,CIKAMPEK
2458,175,PURWASARI
2459,175,TIRTAMULYA
2460,175,JATISARI
2461,175,BANYUSARI
2462,175,KOTA BARU
2463,175,CILAMAYA WETAN
2464,175,CILAMAYA KULON
2465,175,LEMAHABANG
2466,175,TELAGASARI
2467,175,MAJALAYA
2468,175,KARAWANG TIMUR
2469,175,KARAWANG BARAT
2470,175,RAWAMERTA
2471,175,TEMPURAN
2472,175,KUTAWALUYA
2473,175,RENGASDENGKLOK
2474,175,JAYAKERTA
2475,175,PEDES
2476,175,CILEBAR
2477,175,CIBUAYA
2478,175,TIRTAJAYA
2479,175,BATUJAYA
2480,175,PAKISJAYA
2481,176,SETU
2482,176,SERANG BARU
2483,176,CIKARANG PUSAT
2484,176,CIKARANG SELATAN
2485,176,CIBARUSAH
2486,176,BOJONGMANGU
2487,176,CIKARANG TIMUR
2488,176,KEDUNG WARINGIN
2489,176,CIKARANG UTARA
2490,176,KARANG BAHAGIA
2491,176,CIBITUNG
2492,176,CIKARANG BARAT
2493,176,TAMBUN SELATAN
2494,176,TAMBUN UTARA
2495,176,BABELAN
2496,176,TARUMAJAYA
2497,176,TAMBELANG
2498,176,SUKAWANGI
2499,176,SUKATANI
2500,176,SUKAKARYA
2501,176,PEBAYURAN
2502,176,CABANGBUNGIN
2503,176,MUARAGEMBONG
2504,177,RONGGA
2505,177,GUNUNGHALU
2506,177,SINDANGKERTA
2507,177,CILILIN
2508,177,CIHAMPELAS
2509,177,CIPONGKOR
2510,177,BATUJAJAR
2511,177,SAGULING
2512,177,CIPATAT
2513,177,PADALARANG
2514,177,NGAMPRAH
2515,177,PARONGPONG
2516,177,LEMBANG
2517,177,CISARUA
2518,177,CIKALONGWETAN
2519,177,CIPEUNDEUY
2520,178,CIMERAK
2521,178,CIJULANG
2522,178,CIGUGUR
2523,178,LANGKAPLANCAR
2524,178,PARIGI
2525,178,SIDAMULIH
2526,178,PANGANDARAN
2527,178,KALIPUCANG
2528,178,PADAHERANG
2529,178,MANGUNJAYA
2530,179,BOGOR SELATAN
2531,179,BOGOR TIMUR
2532,179,BOGOR UTARA
2533,179,BOGOR TENGAH
2534,179,BOGOR BARAT
2535,179,TANAH SAREAL
2536,180,BAROS
2537,180,LEMBURSITU
2538,180,CIBEUREUM
2539,180,CITAMIANG
2540,180,WARUDOYONG
2541,180,GUNUNGPUYUH
2542,180,CIKOLE
2543,181,BANDUNG KULON
2544,181,BABAKAN CIPARAY
2545,181,BOJONGLOA KALER
2546,181,BOJONGLOA KIDUL
2547,181,ASTANA ANYAR
2548,181,REGOL
2549,181,LENGKONG
2550,181,BANDUNG KIDUL
2551,181,BUAHBATU
2552,181,RANCASARI
2553,181,GEDEBAGE
2554,181,CIBIRU
2555,181,PANYILEUKAN
2556,181,UJUNGBERUNG
2557,181,CINAMBO
2558,181,ARCAMANIK
2559,181,ANTAPANI
2560,181,MANDALAJATI
2561,181,KIARACONDONG
2562,181,BATUNUNGGAL
2563,181,SUMUR BANDUNG
2564,181,ANDIR
2565,181,CICENDO
2566,181,BANDUNG WETAN
2567,181,CIBEUNYING KIDUL
2568,181,CIBEUNYING KALER
2569,181,COBLONG
2570,181,SUKAJADI
2571,181,SUKASARI
2572,181,CIDADAP
2573,182,HARJAMUKTI
2574,182,LEMAH WUNGKUK
2575,182,PEKALIPAN
2576,182,KESAMBI
2577,182,KEJAKSAN
2578,183,PONDOKGEDE
2579,183,JATISAMPURNA
2580,183,PONDOKMELATI
2581,183,JATIASIH
2582,183,BANTARGEBANG
2583,183,MUSTIKAJAYA
2584,183,BEKASI TIMUR
2585,183,RAWALUMBU
2586,183,BEKASI SELATAN
2587,183,BEKASI BARAT
2588,183,MEDANSATRIA
2589,183,BEKASI UTARA
2590,184,SAWANGAN
2591,184,BOJONGSARI
2592,184,PANCORAN MAS
2593,184,CIPAYUNG
2594,184,SUKMAJAYA
2595,184,CILODONG
2596,184,CIMANGGIS
2597,184,TAPOS
2598,184,BEJI
2599,184,LIMO
2600,184,CINERE
2601,185,CIMAHI SELATAN
2602,185,CIMAHI TENGAH
2603,185,CIMAHI UTARA
2604,186,KAWALU
2605,186,TAMANSARI
2606,186,CIBEUREUM
2607,186,PURBARATU
2608,186,TAWANG
2609,186,CIHIDEUNG
2610,186,MANGKUBUMI
2611,186,INDIHIANG
2612,186,BUNGURSARI
2613,186,CIPEDES
2614,187,BANJAR
2615,187,PURWAHARJA
2616,187,PATARUMAN
2617,187,LANGENSARI
2618,188,DAYEUHLUHUR
2619,188,WANAREJA
2620,188,MAJENANG
2621,188,CIMANGGU
2622,188,KARANGPUCUNG
2623,188,CIPARI
2624,188,SIDAREJA
2625,188,KEDUNGREJA
2626,188,PATIMUAN
2627,188,GANDRUNGMANGU
2628,188,BANTARSARI
2629,188,KAWUNGANTEN
2630,188,KAMPUNG LAUT
2631,188,JERUKLEGI
2632,188,KESUGIHAN
2633,188,ADIPALA
2634,188,MAOS
2635,188,SAMPANG
2636,188,KROYA
2637,188,BINANGUN
2638,188,NUSAWUNGU
2639,188,CILACAP SELATAN
2640,188,CILACAP TENGAH
2641,188,CILACAP UTARA
2642,189,LUMBIR
2643,189,WANGON
2644,189,JATILAWANG
2645,189,RAWALO
2646,189,KEBASEN
2647,189,KEMRANJEN
2648,189,SUMPIUH
2649,189,TAMBAK
2650,189,SOMAGEDE
2651,189,KALIBAGOR
2652,189,BANYUMAS
2653,189,PATIKRAJA
2654,189,PURWOJATI
2655,189,AJIBARANG
2656,189,GUMELAR
2657,189,PEKUNCEN
2658,189,CILONGOK
2659,189,KARANGLEWAS
2660,189,KEDUNGBANTENG
2661,189,BATURRADEN
2662,189,SUMBANG
2663,189,KEMBARAN
2664,189,SOKARAJA
2665,189,PURWOKERTO SELATAN
2666,189,PURWOKERTO BARAT
2667,189,PURWOKERTO TIMUR
2668,189,PURWOKERTO UTARA
2669,190,KEMANGKON
2670,190,BUKATEJA
2671,190,KEJOBONG
2672,190,PENGADEGAN
2673,190,KALIGONDANG
2674,190,PURBALINGGA
2675,190,KALIMANAH
2676,190,PADAMARA
2677,190,KUTASARI
2678,190,BOJONGSARI
2679,190,MREBET
2680,190,BOBOTSARI
2681,190,KARANGREJA
2682,190,KARANGJAMBU
2683,190,KARANGANYAR
2684,190,KERTANEGARA
2685,190,KARANGMONCOL
2686,190,REMBANG
2687,191,SUSUKAN
2688,191,PURWOREJA KLAMPOK
2689,191,MANDIRAJA
2690,191,PURWANEGARA
2691,191,BAWANG
2692,191,BANJARNEGARA
2693,191,PAGEDONGAN
2694,191,SIGALUH
2695,191,MADUKARA
2696,191,BANJARMANGU
2697,191,WANADADI
2698,191,RAKIT
2699,191,PUNGGELAN
2700,191,KARANGKOBAR
2701,191,PAGENTAN
2702,191,PEJAWARAN
2703,191,BATUR
2704,191,WANAYASA
2705,191,KALIBENING
2706,191,PANDANARUM
2707,192,AYAH
2708,192,BUAYAN
2709,192,PURING
2710,192,PETANAHAN
2711,192,KLIRONG
2712,192,BULUSPESANTREN
2713,192,AMBAL
2714,192,MIRIT
2715,192,BONOROWO
2716,192,PREMBUN
2717,192,PADURESO
2718,192,KUTOWINANGUN
2719,192,ALIAN
2720,192,PONCOWARNO
2721,192,KEBUMEN
2722,192,PEJAGOAN
2723,192,SRUWENG
2724,192,ADIMULYO
2725,192,KUWARASAN
2726,192,ROWOKELE
2727,192,SEMPOR
2728,192,GOMBONG
2729,192,KARANGANYAR
2730,192,KARANGGAYAM
2731,192,SADANG
2732,192,KARANGSAMBUNG
2733,193,GRABAG
2734,193,NGOMBOL
2735,193,PURWODADI
2736,193,BAGELEN
2737,193,KALIGESING
2738,193,PURWOREJO
2739,193,BANYUURIP
2740,193,BAYAN
2741,193,KUTOARJO
2742,193,BUTUH
2743,193,PITURUH
2744,193,KEMIRI
2745,193,BRUNO
2746,193,GEBANG
2747,193,LOANO
2748,193,BENER
2749,194,WADASLINTANG
2750,194,KEPIL
2751,194,SAPURAN
2752,194,KALIBAWANG
2753,194,KALIWIRO
2754,194,LEKSONO
2755,194,SUKOHARJO
2756,194,SELOMERTO
2757,194,KALIKAJAR
2758,194,KERTEK
2759,194,WONOSOBO
2760,194,WATUMALANG
2761,194,MOJOTENGAH
2762,194,GARUNG
2763,194,KEJAJAR
2764,195,SALAMAN
2765,195,BOROBUDUR
2766,195,NGLUWAR
2767,195,SALAM
2768,195,SRUMBUNG
2769,195,DUKUN
2770,195,MUNTILAN
2771,195,MUNGKID
2772,195,SAWANGAN
2773,195,CANDIMULYO
2774,195,MERTOYUDAN
2775,195,TEMPURAN
2776,195,KAJORAN
2777,195,KALIANGKRIK
2778,195,BANDONGAN
2779,195,WINDUSARI
2780,195,SECANG
2781,195,TEGALREJO
2782,195,PAKIS
2783,195,GRABAG
2784,195,NGABLAK
2785,196,SELO
2786,196,AMPEL
2787,196,GLADAGSARI
2788,196,CEPOGO
2789,196,MUSUK
2790,196,TAMANSARI
2791,196,BOYOLALI
2792,196,MOJOSONGO
2793,196,TERAS
2794,196,SAWIT
2795,196,BANYUDONO
2796,196,SAMBI
2797,196,NGEMPLAK
2798,196,NOGOSARI
2799,196,SIMO
2800,196,KARANGGEDE
2801,196,KLEGO
2802,196,ANDONG
2803,196,KEMUSU
2804,196,WONOSEGORO
2805,196,WONOSAMODRO
2806,196,JUWANGI
2807,197,PRAMBANAN
2808,197,GANTIWARNO
2809,197,WEDI
2810,197,BAYAT
2811,197,CAWAS
2812,197,TRUCUK
2813,197,KALIKOTES
2814,197,KEBONARUM
2815,197,JOGONALAN
2816,197,MANISRENGGO
2817,197,KARANGNONGKO
2818,197,NGAWEN
2819,197,CEPER
2820,197,PEDAN
2821,197,KARANGDOWO
2822,197,JUWIRING
2823,197,WONOSARI
2824,197,DELANGGU
2825,197,POLANHARJO
2826,197,KARANGANOM
2827,197,TULUNG
2828,197,JATINOM
2829,197,KEMALANG
2830,197,KLATEN SELATAN
2831,197,KLATEN TENGAH
2832,197,KLATEN UTARA
2833,198,WERU
2834,198,BULU
2835,198,TAWANGSARI
2836,198,SUKOHARJO
2837,198,NGUTER
2838,198,BENDOSARI
2839,198,POLOKARTO
2840,198,MOJOLABAN
2841,198,GROGOL
2842,198,BAKI
2843,198,GATAK
2844,198,KARTASURA
2845,199,PRACIMANTORO
2846,199,PARANGGUPITO
2847,199,GIRITONTRO
2848,199,GIRIWOYO
2849,199,BATUWARNO
2850,199,KARANGTENGAH
2851,199,TIRTOMOYO
2852,199,NGUNTORONADI
2853,199,BATURETNO
2854,199,EROMOKO
2855,199,WURYANTORO
2856,199,MANYARAN
2857,199,SELOGIRI
2858,199,WONOGIRI
2859,199,NGADIROJO
2860,199,SIDOHARJO
2861,199,JATIROTO
2862,199,KISMANTORO
2863,199,PURWANTORO
2864,199,BULUKERTO
2865,199,PUHPELEM
2866,199,SLOGOHIMO
2867,199,JATISRONO
2868,199,JATIPURNO
2869,199,GIRIMARTO
2870,200,JATIPURO
2871,200,JATIYOSO
2872,200,JUMAPOLO
2873,200,JUMANTONO
2874,200,MATESIH
2875,200,TAWANGMANGU
2876,200,NGARGOYOSO
2877,200,KARANGPANDAN
2878,200,KARANGANYAR
2879,200,TASIKMADU
2880,200,JATEN
2881,200,COLOMADU
2882,200,GONDANGREJO
2883,200,KEBAKKRAMAT
2884,200,MOJOGEDANG
2885,200,KERJO
2886,200,JENAWI
2887,201,KALIJAMBE
2888,201,PLUPUH
2889,201,MASARAN
2890,201,KEDAWUNG
2891,201,SAMBIREJO
2892,201,GONDANG
2893,201,SAMBUNGMACAN
2894,201,NGRAMPAL
2895,201,KARANGMALANG
2896,201,SRAGEN
2897,201,SIDOHARJO
2898,201,TANON
2899,201,GEMOLONG
2900,201,MIRI
2901,201,SUMBERLAWANG
2902,201,MONDOKAN
2903,201,SUKODONO
2904,201,GESI
2905,201,TANGEN
2906,201,JENAR
2907,202,KEDUNGJATI
2908,202,KARANGRAYUNG
2909,202,PENAWANGAN
2910,202,TOROH
2911,202,GEYER
2912,202,PULOKULON
2913,202,KRADENAN
2914,202,GABUS
2915,202,NGARINGAN
2916,202,WIROSARI
2917,202,TAWANGHARJO
2918,202,GROBOGAN
2919,202,PURWODADI
2920,202,BRATI
2921,202,KLAMBU
2922,202,GODONG
2923,202,GUBUG
2924,202,TEGOWANU
2925,202,TANGGUNGHARJO
2926,203,JATI
2927,203,RANDUBLATUNG
2928,203,KRADENAN
2929,203,KEDUNGTUBAN
2930,203,CEPU
2931,203,SAMBONG
2932,203,JIKEN
2933,203,BOGOREJO
2934,203,JEPON
2935,203,BLORA
2936,203,BANJAREJO
2937,203,TUNJUNGAN
2938,203,JAPAH
2939,203,NGAWEN
2940,203,KUNDURAN
2941,203,TODANAN
2942,204,SUMBER
2943,204,BULU
2944,204,GUNEM
2945,204,SALE
2946,204,SARANG
2947,204,SEDAN
2948,204,PAMOTAN
2949,204,SULANG
2950,204,KALIORI
2951,204,REMBANG
2952,204,PANCUR
2953,204,KRAGAN
2954,204,SLUKE
2955,204,LASEM
2956,205,SUKOLILO
2957,205,KAYEN
2958,205,TAMBAKROMO
2959,205,WINONG
2960,205,PUCAKWANGI
2961,205,JAKEN
2962,205,BATANGAN
2963,205,JUWANA
2964,205,JAKENAN
2965,205,PATI
2966,205,GABUS
2967,205,MARGOREJO
2968,205,GEMBONG
2969,205,TLOGOWUNGU
2970,205,WEDARIJAKSA
2971,205,TRANGKIL
2972,205,MARGOYOSO
2973,205,GUNUNGWUNGKAL
2974,205,CLUWAK
2975,205,TAYU
2976,205,DUKUHSETI
2977,206,KALIWUNGU
2978,206,KOTA KUDUS
2979,206,JATI
2980,206,UNDAAN
2981,206,MEJOBO
2982,206,JEKULO
2983,206,BAE
2984,206,GEBOG
2985,206,DAWE
2986,207,KEDUNG
2987,207,PECANGAAN
2988,207,KALINYAMATAN
2989,207,WELAHAN
2990,207,MAYONG
2991,207,NALUMSARI
2992,207,BATEALIT
2993,207,TAHUNAN
2994,207,JEPARA
2995,207,MLONGGO
2996,207,PAKIS AJI
2997,207,BANGSRI
2998,207,KEMBANG
2999,207,KELING
3000,207,DONOROJO
3001,207,KARIMUN JAWA
3002,208,MRANGGEN
3003,208,KARANGAWEN
3004,208,GUNTUR
